latitude, longitude
49.36099, -124.00386
49.36099, -123.86725
49.36099, -123.73064
49.36099, -123.59404
49.36099, -123.45743
49.36099, -123.32082
49.36099, -123.18422
49.36099, -123.04761
49.36099, -122.91100
49.36099, -122.77439
49.36099, -122.63779
49.36099, -122.50118
49.36099, -122.36457
49.36099, -122.22797
49.36099, -122.09136
49.36099, -121.95475
49.36099, -121.81815
49.36099, -121.68154
49.36099, -121.54493
49.36099, -121.40833
49.36099, -121.27172
49.36099, -121.13511
49.36099, -120.99851
49.36099, -120.86190
49.36099, -120.72529
49.36099, -120.58869
49.36099, -120.45208
49.36099, -120.31547
49.36099, -120.17887
49.36099, -120.04226
49.36099, -119.90565
49.36099, -119.76905
49.36099, -119.63244
49.36099, -119.49583
49.36099, -119.35922
49.36099, -119.22262
49.36099, -119.08601
49.36099, -118.94940
49.36099, -118.81280
49.36099, -118.67619
49.36099, -118.53958
49.36099, -118.40298
49.36099, -118.26637
49.36099, -118.12976
49.36099, -117.99316
49.36099, -117.85655
49.36099, -117.71994
49.36099, -117.58334
49.36099, -117.44673
49.36099, -117.31012
49.36099, -117.17352
49.36099, -117.03691
49.36099, -116.90030
49.36099, -116.76370
49.36099, -116.62709
49.36099, -116.49048
49.36099, -116.35388
49.46915, -125.09671
49.46915, -124.96010
49.46915, -124.82350
49.46915, -124.68689
49.46915, -124.55028
49.46915, -124.41368
49.46915, -124.27707
49.46915, -124.14046
49.46915, -124.00386
49.46915, -123.86725
49.46915, -123.73064
49.46915, -123.59404
49.46915, -123.45743
49.46915, -123.32082
49.46915, -123.18422
49.46915, -123.04761
49.46915, -122.91100
49.46915, -122.77439
49.46915, -122.63779
49.46915, -122.50118
49.46915, -122.36457
49.46915, -122.22797
49.46915, -122.09136
49.46915, -121.95475
49.46915, -121.81815
49.46915, -121.68154
49.46915, -121.54493
49.46915, -121.40833
49.46915, -121.27172
49.46915, -121.13511
49.46915, -120.99851
49.46915, -120.86190
49.46915, -120.72529
49.46915, -120.58869
49.46915, -120.45208
49.46915, -120.31547
49.46915, -120.17887
49.46915, -120.04226
49.46915, -119.90565
49.46915, -119.76905
49.46915, -119.63244
49.46915, -119.49583
49.46915, -119.35922
49.46915, -119.22262
49.46915, -119.08601
49.46915, -118.94940
49.46915, -118.81280
49.46915, -118.67619
49.46915, -118.53958
49.46915, -118.40298
49.46915, -118.26637
49.46915, -118.12976
49.46915, -117.99316
49.46915, -117.85655
49.46915, -117.71994
49.46915, -117.58334
49.46915, -117.44673
49.46915, -117.31012
49.46915, -117.17352
49.46915, -117.03691
49.46915, -116.90030
49.46915, -116.76370
49.46915, -116.62709
49.46915, -116.49048
49.46915, -116.35388
49.57731, -125.09671
49.57731, -124.96010
49.57731, -124.82350
49.57731, -124.68689
49.57731, -124.55028
49.57731, -124.41368
49.57731, -124.27707
49.57731, -124.14046
49.57731, -124.00386
49.57731, -123.86725
49.57731, -123.73064
49.57731, -123.59404
49.57731, -123.45743
49.57731, -123.32082
49.57731, -123.18422
49.57731, -123.04761
49.57731, -122.91100
49.57731, -122.77439
49.57731, -122.63779
49.57731, -122.50118
49.57731, -122.36457
49.57731, -122.22797
49.57731, -122.09136
49.57731, -121.95475
49.57731, -121.81815
49.57731, -121.68154
49.57731, -121.54493
49.57731, -121.40833
49.57731, -121.27172
49.57731, -121.13511
49.57731, -120.99851
49.57731, -120.86190
49.57731, -120.72529
49.57731, -120.58869
49.57731, -120.45208
49.57731, -120.31547
49.57731, -120.17887
49.57731, -120.04226
49.57731, -119.90565
49.57731, -119.76905
49.57731, -119.63244
49.57731, -119.49583
49.57731, -119.35922
49.57731, -119.22262
49.57731, -119.08601
49.57731, -118.94940
49.57731, -118.81280
49.57731, -118.67619
49.57731, -118.53958
49.57731, -118.40298
49.57731, -118.26637
49.57731, -118.12976
49.57731, -117.99316
49.57731, -117.85655
49.57731, -117.71994
49.57731, -117.58334
49.57731, -117.44673
49.57731, -117.31012
49.57731, -117.17352
49.57731, -117.03691
49.57731, -116.90030
49.57731, -116.76370
49.57731, -116.62709
49.57731, -116.49048
49.57731, -116.35388
49.68547, -125.09671
49.68547, -124.96010
49.68547, -124.82350
49.68547, -124.68689
49.68547, -124.55028
49.68547, -124.41368
49.68547, -124.27707
49.68547, -124.14046
49.68547, -124.00386
49.68547, -123.86725
49.68547, -123.73064
49.68547, -123.59404
49.68547, -123.45743
49.68547, -123.32082
49.68547, -123.18422
49.68547, -123.04761
49.68547, -122.91100
49.68547, -122.77439
49.68547, -122.63779
49.68547, -122.50118
49.68547, -122.36457
49.68547, -122.22797
49.68547, -122.09136
49.68547, -121.95475
49.68547, -121.81815
49.68547, -121.68154
49.68547, -121.54493
49.68547, -121.40833
49.68547, -121.27172
49.68547, -121.13511
49.68547, -120.99851
49.68547, -120.86190
49.68547, -120.72529
49.68547, -120.58869
49.68547, -120.45208
49.68547, -120.31547
49.68547, -120.17887
49.68547, -120.04226
49.68547, -119.90565
49.68547, -119.76905
49.68547, -119.63244
49.68547, -119.49583
49.68547, -119.35922
49.68547, -119.22262
49.68547, -119.08601
49.68547, -118.94940
49.68547, -118.81280
49.68547, -118.67619
49.68547, -118.53958
49.68547, -118.40298
49.68547, -118.26637
49.68547, -118.12976
49.68547, -117.99316
49.68547, -117.85655
49.68547, -117.71994
49.68547, -117.58334
49.68547, -117.44673
49.68547, -117.31012
49.68547, -117.17352
49.68547, -117.03691
49.68547, -116.90030
49.68547, -116.76370
49.68547, -116.62709
49.68547, -116.49048
49.68547, -116.35388
49.79363, -125.09671
49.79363, -124.96010
49.79363, -124.82350
49.79363, -124.68689
49.79363, -124.55028
49.79363, -124.41368
49.79363, -124.27707
49.79363, -124.14046
49.79363, -124.00386
49.79363, -123.86725
49.79363, -123.73064
49.79363, -123.59404
49.79363, -123.45743
49.79363, -123.32082
49.79363, -123.18422
49.79363, -123.04761
49.79363, -122.91100
49.79363, -122.77439
49.79363, -122.63779
49.79363, -122.50118
49.79363, -122.36457
49.79363, -122.22797
49.79363, -122.09136
49.79363, -121.95475
49.79363, -121.81815
49.79363, -121.68154
49.79363, -121.54493
49.79363, -121.40833
49.79363, -121.27172
49.79363, -121.13511
49.79363, -120.99851
49.79363, -120.86190
49.79363, -120.72529
49.79363, -120.58869
49.79363, -120.45208
49.79363, -120.31547
49.79363, -120.17887
49.79363, -120.04226
49.79363, -119.90565
49.79363, -119.76905
49.79363, -119.63244
49.79363, -119.49583
49.79363, -119.35922
49.79363, -119.22262
49.79363, -119.08601
49.79363, -118.94940
49.79363, -118.81280
49.79363, -118.67619
49.79363, -118.53958
49.79363, -118.40298
49.79363, -118.26637
49.79363, -118.12976
49.79363, -117.99316
49.79363, -117.85655
49.79363, -117.71994
49.79363, -117.58334
49.79363, -117.44673
49.79363, -117.31012
49.79363, -117.17352
49.79363, -117.03691
49.79363, -116.90030
49.79363, -116.76370
49.79363, -116.62709
49.79363, -116.49048
49.79363, -116.35388
49.90179, -125.09671
49.90179, -124.96010
49.90179, -124.82350
49.90179, -124.68689
49.90179, -124.55028
49.90179, -124.41368
49.90179, -124.27707
49.90179, -124.14046
49.90179, -124.00386
49.90179, -123.86725
49.90179, -123.73064
49.90179, -123.59404
49.90179, -123.45743
49.90179, -123.32082
49.90179, -123.18422
49.90179, -123.04761
49.90179, -122.91100
49.90179, -122.77439
49.90179, -122.63779
49.90179, -122.50118
49.90179, -122.36457
49.90179, -122.22797
49.90179, -122.09136
49.90179, -121.95475
49.90179, -121.81815
49.90179, -121.68154
49.90179, -121.54493
49.90179, -121.40833
49.90179, -121.27172
49.90179, -121.13511
49.90179, -120.99851
49.90179, -120.86190
49.90179, -120.72529
49.90179, -120.58869
49.90179, -120.45208
49.90179, -120.31547
49.90179, -120.17887
49.90179, -120.04226
49.90179, -119.90565
49.90179, -119.76905
49.90179, -119.63244
49.90179, -119.49583
49.90179, -119.35922
49.90179, -119.22262
49.90179, -119.08601
49.90179, -118.94940
49.90179, -118.81280
49.90179, -118.67619
49.90179, -118.53958
49.90179, -118.40298
49.90179, -118.26637
49.90179, -118.12976
49.90179, -117.99316
49.90179, -117.85655
49.90179, -117.71994
49.90179, -117.58334
49.90179, -117.44673
49.90179, -117.31012
49.90179, -117.17352
49.90179, -117.03691
49.90179, -116.90030
49.90179, -116.76370
49.90179, -116.62709
49.90179, -116.49048
49.90179, -116.35388
35 17 56 -1 0.00000
34 19 112 -1 0.07611
28 57 146 -1 0.17188
24 22 155 -1 0.19126
22 20 159 0 0.19877
19 37 170 -1 0.21554
24 56 171 0 0.21676
20 41 173 0 0.21906
23 20 182 0 0.22679
31 18 188 0 0.22951
17 42 195 0 0.23015
25 20 195 0 0.23015
14 53 196 -1 0.23003
20 41 201 -1 0.22855
15 33 201 -1 0.22855
24 36 201 0 0.22855
35 18 201 0 0.22855
30 57 217 0 0.21470
6 18 218 0 0.21339
13 54 228 0 0.19758
36 17 263 0 0.11090
10 39 20 0 0.00000
12 59 20 -1 0.00000
21 19 79 0 0.00000
25 22 110 0 0.06983
21 21 121 0 0.10387
23 19 122 -1 0.10688
20 21 125 0 0.11581
19 7 129 -1 0.12743
16 37 130 0 0.13027
23 21 134 0 0.14140
35 21 135 0 0.14412
23 18 140 -1 0.15724
20 22 140 0 0.15724
34 18 142 0 0.16226
20 21 151 0 0.18305
22 22 152 -1 0.18517
21 18 153 0 0.18724
26 44 154 0 0.18927
23 18 158 0 0.19696
25 20 163 0 0.20554
24 19 167 -1 0.21155
29 27 170 0 0.21554
23 32 171 0 0.21676
21 20 171 0 0.21676
20 22 171 0 0.21676
28 39 172 0 0.21794
23 59 173 0 0.21906
25 37 176 -1 0.22212
19 19 177 0 0.22303
13 38 180 0 0.22545
10 39 182 0 0.22679
28 12 183 0 0.22738
23 42 185 0 0.22840
20 41 185 0 0.22840
17 38 187 0 0.22919
22 41 189 0 0.22976
22 21 191 0 0.23012
13 45 191 -1 0.23012
5 18 192 0 0.23021
21 35 192 0 0.23021
12 59 192 -1 0.23021
25 44 192 0 0.23021
35 17 193 0 0.23025
19 37 194 -1 0.23023
14 34 196 0 0.23003
22 45 198 0 0.22960
31 21 200 0 0.22895
33 20 204 0 0.22700
35 17 204 0 0.22700
26 19 204 -1 0.22700
21 36 205 -1 0.22637
21 41 207 0 0.22496
22 35 207 0 0.22496
32 57 208 0 0.22417
14 34 208 0 0.22417
24 21 209 0 0.22333
5 32 209 0 0.22333
20 41 209 -1 0.22333
22 21 209 0 0.22333
17 16 210 0 0.22244
14 32 213 0 0.21943
19 19 213 0 0.21943
24 22 213 0 0.21943
17 33 213 0 0.21943
4 20 213 -1 0.21943
15 15 214 0 0.21833
5 20 214 0 0.21833
33 18 214 0 0.21833
20 19 214 0 0.21833
13 34 216 0 0.21596
13 59 220 -1 0.21062
36 17 222 0 0.20765
24 19 223 -1 0.20609
14 10 225 0 0.20283
16 18 226 0 0.20113
21 22 227 0 0.19938
33 20 227 0 0.19938
21 18 227 0 0.19938
26 20 227 0 0.19938
27 39 227 0 0.19938
12 44 227 0 0.19938
19 20 227 0 0.19938
20 22 230 0 0.19386
10 44 230 0 0.19386
24 21 231 -1 0.19193
25 21 232 0 0.18996
18 17 233 0 0.18794
30 18 233 0 0.18794
14 33 234 0 0.18588
29 21 236 0 0.18164
24 22 236 0 0.18164
23 18 237 0 0.17946
33 16 237 -1 0.17946
10 42 237 -1 0.17946
24 21 237 -1 0.17946
27 19 241 0 0.17034
25 19 242 0 0.16796
23 22 242 -1 0.16796
33 20 243 0 0.16555
33 16 244 0 0.16310
19 20 244 0 0.16310
20 18 244 0 0.16310
8 22 244 0 0.16310
21 15 250 -1 0.14772
23 20 250 0 0.14772
20 40 251 0 0.14504
24 21 253 0 0.13960
25 20 255 0 0.13406
20 18 255 -1 0.13406
32 20 257 0 0.12841
16 21 261 0 0.11682
30 20 261 0 0.11682
37 8 262 1 0.11387
18 17 263 0 0.11090
24 21 263 0 0.11090
28 22 264 0 0.10791
36 18 273 1 0.08031
33 12 273 0 0.08031
23 54 284 0 0.04562
22 22 288 0 0.03298
36 18 288 0 0.03298
24 20 293 0 0.01729
34 19 303 0 0.00000
19 21 303 0 0.00000
35 18 303 1 0.00000
21 21 307 0 0.00000
36 17 317 1 0.00000
21 21 330 0 0.00000
35 18 342 1 0.00000
24 21 356 0 0.00000
35 18 15 0 0.00000
18 16 43 0 0.00000
21 20 58 0 0.00000
33 19 60 -1 0.00000
22 18 60 0 0.00000
18 16 60 0 0.00000
28 20 60 0 0.00000
32 39 61 -1 0.00000
23 18 63 -1 0.00000
17 9 70 0 0.00000
30 20 75 0 0.00000
19 22 76 0 0.00000
25 20 78 -1 0.00000
35 19 79 0 0.00000
23 21 80 0 0.00000
33 19 80 0 0.00000
34 19 80 0 0.00000
20 19 80 0 0.00000
33 19 82 -1 0.00000
19 20 82 0 0.00000
11 44 83 0 0.00000
27 14 83 0 0.00000
31 22 85 0 0.00000
26 22 86 0 0.00000
14 8 88 0 0.00081
14 33 90 -1 0.00694
15 31 91 0 0.01002
11 59 91 0 0.01002
28 14 92 0 0.01312
29 19 92 0 0.01312
21 21 93 0 0.01623
20 41 95 0 0.02247
10 16 95 0 0.02247
33 18 95 0 0.02247
22 20 96 0 0.02560
19 15 96 -1 0.02560
33 19 96 0 0.02560
22 20 96 0 0.02560
29 18 96 -1 0.02560
21 36 96 0 0.02560
31 20 96 -1 0.02560
22 18 97 0 0.02875
23 18 97 0 0.02875
22 22 97 0 0.02875
20 20 97 0 0.02875
26 23 97 0 0.02875
19 21 97 0 0.02875
23 32 97 -1 0.02875
24 56 97 -1 0.02875
26 21 98 0 0.03190
23 21 98 0 0.03190
23 32 98 0 0.03190
20 21 98 0 0.03190
22 20 98 0 0.03190
24 20 99 0 0.03505
14 8 99 0 0.03505
15 58 99 0 0.03505
35 18 99 0 0.03505
24 21 99 0 0.03505
23 21 99 0 0.03505
22 20 99 0 0.03505
26 22 99 0 0.03505
23 56 99 0 0.03505
17 16 99 -1 0.03505
19 42 100 0 0.03821
13 59 100 0 0.03821
23 20 100 -1 0.03821
26 21 100 0 0.03821
32 27 101 0 0.04137
27 34 101 0 0.04137
21 18 101 0 0.04137
25 21 101 -1 0.04137
34 18 101 -1 0.04137
22 22 101 0 0.04137
29 21 102 0 0.04454
23 20 102 0 0.04454
23 21 102 0 0.04454
28 14 102 -1 0.04454
26 4 102 0 0.04454
27 17 102 0 0.04454
32 20 102 0 0.04454
23 22 102 0 0.04454
27 21 103 0 0.04770
23 20 103 0 0.04770
32 20 103 -1 0.04770
19 20 103 0 0.04770
33 19 103 -1 0.04770
29 19 103 -1 0.04770
27 22 104 0 0.05087
33 19 104 0 0.05087
22 18 104 0 0.05087
33 18 104 0 0.05087
10 31 104 -1 0.05087
21 23 104 0 0.05087
23 18 104 -1 0.05087
33 19 104 0 0.05087
19 23 105 0 0.05404
35 17 105 0 0.05404
19 22 105 0 0.05404
34 20 105 -1 0.05404
31 20 105 0 0.05404
31 18 105 0 0.05404
34 20 105 -1 0.05404
25 21 105 0 0.05404
17 16 105 -1 0.05404
22 20 105 -1 0.05404
25 21 106 0 0.05720
33 19 106 0 0.05720
23 22 106 0 0.05720
20 14 106 0 0.05720
19 19 106 0 0.05720
33 19 107 0 0.06037
10 44 107 0 0.06037
34 19 107 -1 0.06037
36 20 107 0 0.06037
23 57 107 0 0.06037
24 18 107 -1 0.06037
34 18 107 0 0.06037
35 22 107 0 0.06037
17 42 108 0 0.06353
30 20 108 -1 0.06353
29 19 108 0 0.06353
35 18 108 -1 0.06353
35 19 108 -1 0.06353
35 19 108 0 0.06353
22 20 108 0 0.06353
23 32 109 -1 0.06668
28 19 109 -1 0.06668
23 57 109 0 0.06668
28 19 109 -1 0.06668
13 34 109 -1 0.06668
24 21 110 0 0.06983
34 18 110 0 0.06983
13 58 110 -1 0.06983
25 23 110 0 0.06983
28 19 111 -1 0.07298
21 17 111 0 0.07298
35 19 111 0 0.07298
23 23 111 0 0.07298
21 18 111 0 0.07298
28 19 112 0 0.07611
33 19 112 0 0.07611
17 9 112 0 0.07611
22 20 112 -1 0.07611
26 21 112 0 0.07611
22 18 112 0 0.07611
20 20 113 0 0.07924
23 20 113 -1 0.07924
22 22 113 0 0.07924
27 14 113 -1 0.07924
22 21 114 0 0.08236
21 34 114 0 0.08236
5 18 114 0 0.08236
19 21 114 -1 0.08236
24 58 114 -1 0.08236
22 21 115 -1 0.08547
22 21 115 0 0.08547
32 21 115 -1 0.08547
24 56 115 0 0.08547
27 15 115 0 0.08547
31 27 115 0 0.08547
34 18 116 -1 0.08857
24 21 116 0 0.08857
17 17 116 -1 0.08857
23 23 116 0 0.08857
26 20 116 0 0.08857
5 18 116 0 0.08857
23 20 116 0 0.08857
5 18 116 -1 0.08857
10 43 117 0 0.09166
34 18 117 0 0.09166
34 20 117 0 0.09166
25 16 117 0 0.09166
31 20 117 0 0.09166
35 19 117 0 0.09166
33 19 117 0 0.09166
18 21 117 0 0.09166
34 20 118 0 0.09473
15 16 118 0 0.09473
10 43 118 0 0.09473
23 19 118 0 0.09473
33 19 118 0 0.09473
23 20 118 0 0.09473
24 21 118 -1 0.09473
33 20 118 0 0.09473
22 22 118 0 0.09473
31 21 118 0 0.09473
23 21 119 0 0.09779
21 29 119 0 0.09779
24 20 119 0 0.09779
17 34 119 0 0.09779
18 20 119 -1 0.09779
23 57 119 0 0.09779
17 16 119 0 0.09779
17 16 119 0 0.09779
21 19 119 0 0.09779
26 21 119 0 0.09779
3 19 119 0 0.09779
21 21 119 0 0.09779
35 19 119 0 0.09779
33 19 119 0 0.09779
19 19 120 0 0.10084
27 18 120 0 0.10084
24 20 120 0 0.10084
35 19 120 0 0.10084
10 43 120 0 0.10084
20 15 120 0 0.10084
35 19 120 0 0.10084
33 19 120 0 0.10084
23 56 120 0 0.10084
35 23 120 0 0.10084
23 23 120 0 0.10084
16 13 120 0 0.10084
7 18 120 0 0.10084
16 19 121 0 0.10387
24 59 121 0 0.10387
5 26 121 0 0.10387
10 43 121 0 0.10387
10 44 121 0 0.10387
25 21 121 -1 0.10387
17 17 121 -1 0.10387
29 24 121 0 0.10387
33 20 121 0 0.10387
19 21 121 0 0.10387
24 21 121 0 0.10387
23 21 121 0 0.10387
22 21 121 0 0.10387
33 19 121 0 0.10387
22 21 121 0 0.10387
38 15 121 0 0.10387
30 18 121 0 0.10387
22 24 121 0 0.10387
25 21 121 0 0.10387
22 20 121 0 0.10387
24 56 121 0 0.10387
14 16 121 -1 0.10387
19 30 121 0 0.10387
22 57 121 0 0.10387
23 57 121 0 0.10387
23 21 121 0 0.10387
5 18 121 0 0.10387
23 56 121 0 0.10387
22 24 121 0 0.10387
29 20 122 0 0.10688
13 33 122 0 0.10688
21 19 122 0 0.10688
21 53 122 0 0.10688
10 43 122 0 0.10688
17 16 122 0 0.10688
21 22 122 0 0.10688
5 18 122 0 0.10688
26 55 122 0 0.10688
30 21 122 0 0.10688
24 21 122 0 0.10688
23 56 122 0 0.10688
5 23 122 -1 0.10688
23 58 122 0 0.10688
5 29 122 0 0.10688
21 35 122 0 0.10688
31 21 122 0 0.10688
35 20 122 0 0.10688
24 55 122 0 0.10688
24 57 122 0 0.10688
20 22 122 0 0.10688
24 18 122 0 0.10688
36 21 122 0 0.10688
23 18 122 0 0.10688
34 18 122 0 0.10688
18 20 122 0 0.10688
23 20 122 0 0.10688
8 49 122 0 0.10688
17 16 122 -1 0.10688
21 35 122 0 0.10688
24 20 123 0 0.10988
24 18 123 0 0.10988
22 20 123 0 0.10988
35 19 123 0 0.10988
21 18 123 0 0.10988
21 14 123 0 0.10988
23 56 123 0 0.10988
24 5 123 0 0.10988
23 20 123 -1 0.10988
23 56 123 0 0.10988
25 21 123 0 0.10988
25 56 123 -1 0.10988
24 20 123 0 0.10988
24 22 123 0 0.10988
11 42 123 0 0.10988
23 20 123 0 0.10988
9 16 123 0 0.10988
22 20 123 -1 0.10988
28 18 123 0 0.10988
19 18 123 -1 0.10988
18 20 123 -1 0.10988
24 21 123 0 0.10988
27 8 123 0 0.10988
24 20 123 0 0.10988
19 21 123 0 0.10988
15 58 123 -1 0.10988
20 20 123 0 0.10988
33 19 123 0 0.10988
5 18 123 0 0.10988
13 33 123 0 0.10988
10 15 124 0 0.11285
27 22 124 -1 0.11285
9 16 124 0 0.11285
23 57 124 -1 0.11285
27 22 124 0 0.11285
5 18 124 -1 0.11285
35 18 124 0 0.11285
21 35 124 0 0.11285
22 23 124 0 0.11285
10 44 124 0 0.11285
20 21 124 0 0.11285
22 21 124 0 0.11285
36 17 124 0 0.11285
20 58 124 0 0.11285
23 20 124 0 0.11285
22 21 124 0 0.11285
36 15 124 0 0.11285
22 21 124 0 0.11285
31 53 124 0 0.11285
23 20 124 0 0.11285
24 56 124 0 0.11285
17 41 124 0 0.11285
23 20 124 0 0.11285
23 21 124 0 0.11285
8 16 124 0 0.11285
23 20 124 -1 0.11285
21 20 124 0 0.11285
22 21 124 0 0.11285
21 17 124 0 0.11285
10 38 124 0 0.11285
20 22 124 0 0.11285
8 49 124 0 0.11285
23 22 124 0 0.11285
23 56 124 0 0.11285
30 20 124 0 0.11285
23 18 124 -1 0.11285
23 21 124 0 0.11285
20 20 124 0 0.11285
36 15 124 0 0.11285
18 21 125 0 0.11581
23 20 125 0 0.11581
26 23 125 0 0.11581
19 21 125 0 0.11581
26 20 125 0 0.11581
25 21 125 0 0.11581
25 20 125 0 0.11581
24 21 125 0 0.11581
24 21 125 0 0.11581
24 20 125 0 0.11581
24 56 125 0 0.11581
20 41 125 0 0.11581
25 22 125 0 0.11581
36 17 125 0 0.11581
22 57 125 0 0.11581
31 15 125 0 0.11581
35 17 125 0 0.11581
21 19 125 0 0.11581
20 19 125 0 0.11581
35 18 125 0 0.11581
23 20 125 0 0.11581
31 15 125 0 0.11581
22 21 125 0 0.11581
24 56 125 -1 0.11581
29 18 125 -1 0.11581
20 18 125 0 0.11581
24 18 125 0 0.11581
16 13 125 0 0.11581
21 18 125 0 0.11581
28 21 125 0 0.11581
15 58 125 0 0.11581
22 18 125 0 0.11581
19 21 125 0 0.11581
22 22 125 0 0.11581
25 21 125 0 0.11581
23 22 125 0 0.11581
20 21 125 0 0.11581
23 21 125 0 0.11581
10 16 125 0 0.11581
23 20 125 0 0.11581
19 19 125 0 0.11581
24 19 125 0 0.11581
22 23 125 0 0.11581
23 22 125 0 0.11581
23 57 125 0 0.11581
28 19 125 0 0.11581
23 21 125 0 0.11581
23 57 125 0 0.11581
25 20 125 0 0.11581
20 19 125 0 0.11581
24 21 125 0 0.11581
22 18 125 0 0.11581
23 19 125 0 0.11581
25 21 125 0 0.11581
24 21 126 0 0.11875
22 20 126 0 0.11875
22 20 126 0 0.11875
32 16 126 0 0.11875
4 20 126 0 0.11875
23 21 126 0 0.11875
33 19 126 0 0.11875
28 18 126 0 0.11875
30 20 126 0 0.11875
23 57 126 0 0.11875
27 22 126 0 0.11875
25 21 126 0 0.11875
34 17 126 0 0.11875
24 20 126 0 0.11875
24 20 126 0 0.11875
33 20 126 0 0.11875
25 20 126 0 0.11875
34 17 126 0 0.11875
35 17 126 0 0.11875
25 21 126 0 0.11875
18 33 126 0 0.11875
25 21 126 0 0.11875
23 17 126 0 0.11875
21 23 126 0 0.11875
35 17 126 0 0.11875
22 15 126 0 0.11875
18 17 126 0 0.11875
11 52 126 0 0.11875
23 56 126 0 0.11875
19 19 126 0 0.11875
10 43 126 0 0.11875
36 17 126 0 0.11875
23 20 126 0 0.11875
19 20 126 0 0.11875
20 19 126 0 0.11875
19 37 127 0 0.12166
18 21 127 0 0.12166
15 59 127 0 0.12166
26 21 127 0 0.12166
19 19 127 0 0.12166
10 44 127 0 0.12166
19 43 127 0 0.12166
23 18 127 0 0.12166
30 18 127 0 0.12166
22 24 127 -1 0.12166
30 20 127 0 0.12166
22 20 127 0 0.12166
36 15 127 0 0.12166
27 22 127 0 0.12166
24 19 127 0 0.12166
36 15 127 0 0.12166
35 22 127 0 0.12166
28 21 128 0 0.12456
22 23 128 0 0.12456
23 58 128 0 0.12456
24 20 128 0 0.12456
5 17 128 0 0.12456
35 22 128 0 0.12456
34 19 128 0 0.12456
22 23 128 0 0.12456
20 22 128 0 0.12456
31 18 128 0 0.12456
22 19 128 0 0.12456
30 20 128 0 0.12456
24 18 128 0 0.12456
30 29 128 0 0.12456
31 53 128 0 0.12456
23 20 128 0 0.12456
24 21 128 0 0.12456
35 23 128 0 0.12456
22 22 128 0 0.12456
20 19 128 0 0.12456
30 20 128 0 0.12456
24 20 128 0 0.12456
23 58 128 0 0.12456
24 20 128 0 0.12456
24 20 128 0 0.12456
22 41 128 0 0.12456
34 20 128 0 0.12456
25 26 128 0 0.12456
6 17 128 0 0.12456
22 23 128 0 0.12456
23 18 128 -1 0.12456
22 22 128 0 0.12456
18 16 128 0 0.12456
35 17 128 0 0.12456
23 20 129 0 0.12743
10 16 129 0 0.12743
23 22 129 0 0.12743
24 18 129 0 0.12743
24 21 129 0 0.12743
26 22 129 0 0.12743
21 19 129 0 0.12743
20 19 129 0 0.12743
22 22 129 0 0.12743
23 58 129 0 0.12743
21 21 129 0 0.12743
25 23 129 0 0.12743
36 15 129 0 0.12743
24 18 129 0 0.12743
23 21 129 0 0.12743
20 22 129 0 0.12743
28 22 129 0 0.12743
35 19 129 0 0.12743
22 35 129 0 0.12743
25 22 129 0 0.12743
25 21 129 0 0.12743
18 16 129 0 0.12743
17 17 129 0 0.12743
23 21 129 0 0.12743
33 28 130 0 0.13027
12 59 130 0 0.13027
32 18 130 0 0.13027
23 22 130 0 0.13027
23 32 130 0 0.13027
26 18 130 0 0.13027
33 19 130 0 0.13027
27 14 130 0 0.13027
23 23 130 0 0.13027
21 18 130 0 0.13027
19 17 130 0 0.13027
22 22 130 0 0.13027
28 20 130 0 0.13027
17 16 130 0 0.13027
20 19 130 -1 0.13027
18 18 130 0 0.13027
23 32 130 0 0.13027
23 21 130 0 0.13027
33 20 130 0 0.13027
18 20 130 0 0.13027
22 20 130 0 0.13027
23 32 130 0 0.13027
8 22 130 -1 0.13027
22 54 130 0 0.13027
26 19 130 0 0.13027
21 22 131 0 0.13309
18 18 131 0 0.13309
33 19 131 0 0.13309
24 18 131 0 0.13309
21 18 131 -1 0.13309
34 24 131 0 0.13309
12 19 131 -1 0.13309
24 36 131 0 0.13309
24 56 131 0 0.13309
23 18 131 -1 0.13309
33 19 131 0 0.13309
33 19 131 0 0.13309
22 22 131 0 0.13309
23 32 131 0 0.13309
24 17 131 0 0.13309
20 21 131 0 0.13309
19 19 131 0 0.13309
23 21 131 0 0.13309
13 19 131 -1 0.13309
21 20 131 0 0.13309
22 23 131 0 0.13309
33 16 132 0 0.13589
27 22 132 0 0.13589
21 16 132 0 0.13589
17 12 132 -1 0.13589
27 22 132 0 0.13589
28 20 132 0 0.13589
27 20 132 -1 0.13589
24 20 132 0 0.13589
25 20 132 0 0.13589
35 22 132 0 0.13589
23 59 132 0 0.13589
5 18 132 0 0.13589
33 18 132 0 0.13589
29 54 132 -1 0.13589
33 19 133 0 0.13866
23 56 133 -1 0.13866
26 22 133 -1 0.13866
22 25 133 -1 0.13866
19 43 133 0 0.13866
25 23 133 0 0.13866
23 20 133 -1 0.13866
30 18 133 0 0.13866
29 22 134 -1 0.14140
20 19 134 0 0.14140
27 21 134 0 0.14140
30 18 134 0 0.14140
21 21 134 -1 0.14140
33 19 134 -1 0.14140
23 32 134 0 0.14140
22 54 134 0 0.14140
19 21 134 -1 0.14140
28 17 134 -1 0.14140
19 21 134 0 0.14140
19 21 134 0 0.14140
31 20 135 0 0.14412
22 35 135 -1 0.14412
36 18 135 1 0.14412
27 22 135 0 0.14412
3 19 135 -1 0.14412
20 20 135 -1 0.14412
